MovieID,Titolo Film,Genere film,AnnoFilm
3058,"End of the Affair, The",Drama,1955
3059,Holy Smoke,Drama,1999
3060,"Map of the World, A",Drama,1999
3061,Sweet and Lowdown,Comedy|Drama,1999
3062,Bonfire of the Vanities,Comedy,1990
3063,Broadway Damage,Comedy,1997
3064,Daddy Long Legs,Comedy,1919
3065,Go West,Comedy,1925
3066,"Grand Illusion (Grande illusion, La)",Drama|War,1937
3067,"Great Santini, The",Drama,1979
3068,"James Dean Story, The",Documentary,1957
3069,"Sea Wolves, The",Action|War,1980
3070,Stealing Home,Drama,1988
3071,Tarzan the Fearless,Action|Adventure,1933
3072,"Three Ages, The",Comedy,1923
3073,"Two Jakes, The",Drama,1990
3074,U2: Rattle and Hum,Documentary|Musical,1988
3075,Hell in the Pacific,Drama|War,1968
3076,"Glass Bottom Boat, The",Comedy|Romance,1966
3077,"Cradle Will Rock, The",Drama,1999
3078,Deuce Bigalow: Male Gigolo,Comedy,1999
3079,"Green Mile, The",Drama|Thriller,1999
3080,"Cider House Rules, The",Drama,1999
3081,Diamonds,Mystery,1999
3082,"War Zone, The",Drama,1999
3083,"Bat Whispers, The",Crime|Drama|Mystery,1930
3084,"Last Picture Show, The",Drama,1971
3085,"7th Voyage of Sinbad, The",Action|Adventure|Fantasy,1958
3086,Blood on the Sun,Drama|War,1945
3087,Anna and the King,Drama|Romance,1999
3088,Bicentennial Man,Comedy|Drama|Sci-Fi,1999
3089,Stuart Little,Children's|Comedy,1999
3090,"Emperor and the Assassin, The (Jing ke ci qin wang)",Drama,1999
3091,Fantasia 2000,Animation|Children's|Musical,1999
3092,Magnolia,Drama,1999
3093,Onegin,Drama,1999
3094,Simpatico,Comedy|Drama,1999
3095,Topsy-Turvy,Drama,1999
3096,"Alley Cats, The",Drama,1968
3097,Boiling Point,Action|Drama,1993
3098,Brenda Starr,Adventure,1989
3099,Carnal Knowledge,Drama,1971
3100,Easy Rider,Adventure|Drama,1969
3101,"Falcon and the Snowman, The",Drama,1984
3102,Hi-Yo Silver,Western,1940
3103,Room at the Top,Drama,1959
3104,Ulysses (Ulisse),Adventure,1954
3105,Any Given Sunday,Drama,1999
3106,Man on the Moon,Comedy|Drama,1999
3107,Galaxy Quest,Adventure|Comedy|Sci-Fi,1999
3108,"Talented Mr. Ripley, The",Drama|Mystery|Thriller,1999
3109,Next Friday,Comedy,1999
3110,"Hurricane, The",Drama,1999
3111,Angela's Ashes,Drama,1999
3112,Play it to the Bone,Comedy|Drama,1999
3113,Titus,Drama,1999
3114,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,Documentary,1999
3115,"Third Miracle, The",Drama,1999
3116,Montana,Action|Comedy|Crime|Drama,1998
3117,Snow Falling on Cedars,Drama,1999
3118,"Girl, Interrupted",Drama,1999
3119,Trans,Drama,1998
3120,"Life and Times of Hank Greenberg, The",Documentary,1998
3121,My Dog Skip,Comedy,1999
3122,Supernova,Adventure|Sci-Fi,2000
3123,"Quarry, The",Drama,1998
3124,"Terrorist, The (Malli)",Drama,1998
3125,Creature,Documentary,1999
3126,"Way We Were, The",Drama,1973
3127,Tess of the Storm Country,Drama,1922
3128,Stalag 17,Drama|War,1953
3129,"Presidio, The",Action,1988
3130,Papillon,Drama,1973
3131,Pal Joey,Comedy|Musical|Romance,1957
3132,"Last Detail, The",Comedy|Drama,1973
3133,Five Easy Pieces,Drama,1970
3134,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),Drama,1971
3135,Dead Calm,Thriller,1989
3136,"Boys from Brazil, The",Thriller,1978
3137,Black Sunday (La Maschera Del Demonio),Horror,1960
3138,Against All Odds,Romance,1984
3139,"Snows of Kilimanjaro, The",Adventure,1952
3140,Loaded Weapon 1,Action|Comedy,1993
3141,"Loves of Carmen, The",Drama,1948
3142,Fast Times at Ridgemont High,Comedy,1982
3143,"Cry in the Dark, A",Drama,1988
3144,Born to Win,Drama,1971
3145,Batman: Mask of the Phantasm,Animation|Children's,1993
3146,American Flyers,Drama,1985
3147,Voyage of the Damned,Drama,1976
3148,Vampyros Lesbos (Las Vampiras),Horror,1970
3149,"Star Is Born, A",Drama,1937
3150,Poison,Drama,1991
3151,Pacific Heights,Thriller,1990
3152,Night Tide,Drama,1961
3153,"Draughtsman's Contract, The",Drama,1982
3154,Carmen,Drama,1984
3155,"Zed & Two Noughts, A",Drama,1985
3156,Woman in the Dunes (Suna no onna),Drama,1964
3157,Down to You,Comedy|Romance,2000
3158,Hellhounds on My Trail,Documentary,1999
3159,"Not Love, Just Frenzy (Más que amor, frenesí)",Comedy|Drama|Thriller,1996
3160,Wirey Spindell,Comedy,1999
3161,Another Man's Poison,Crime|Drama,1952
3162,"Odessa File, The",Thriller,1974
3163,"Saphead, The",Comedy,1920
3164,Seven Chances,Comedy,1925
3165,Smashing Time,Comedy,1967
3166,Train Ride to Hollywood,Comedy,1978
3167,Where the Buffalo Roam,Comedy,1980
3168,Zachariah,Western,1971
3169,Kestrel's Eye (Falkens öga),Documentary,1998
3170,Eye of the Beholder,Thriller,1999
3171,Isn't She Great?,Comedy,2000
3172,"Big Tease, The",Comedy,1999
3173,"Cup, The (Phörpa)",Comedy,1999
3174,Santitos,Comedy,1997
3175,Encino Man,Comedy,1992
3176,"Goodbye Girl, The",Comedy|Romance,1977
3177,I Am Cuba (Soy Cuba/Ya Kuba),Drama,1964
3178,Malcolm X,Drama,1992
3179,Sister Act,Comedy|Crime,1992
3180,Sister Act 2: Back in the Habit,Comedy,1993
3181,"Hand That Rocks the Cradle, The",Thriller,1992
3182,Alive,Drama,1993
3183,Agnes of God,Drama|Mystery,1985
3184,Scent of a Woman,Drama,1992
3185,Wayne's World,Comedy,1992
3186,Wayne's World 2,Comedy,1993
3187,"League of Their Own, A",Comedy|Drama,1992
3188,Patriot Games,Action|Thriller,1992
3189,"Bodyguard, The",Action|Drama|Romance|Thriller,1992
3190,Death Becomes Her,Comedy,1992
3191,Far and Away,Drama|Romance,1992
3192,Howards End,Drama,1992
3193,Singles,Comedy|Drama|Romance,1992
3194,Twin Peaks: Fire Walk with Me,Drama|Mystery,1992
3195,White Men Can't Jump,Comedy,1992
3196,Buffy the Vampire Slayer,Comedy|Horror,1992
3197,Hard-Boiled (Lashou shentan),Action|Crime,1992
3198,Man Bites Dog (C'est arrivé près de chez vous),Action|Comedy|Crime|Drama,1992
3199,"Mariachi, El",Action|Thriller,1992
3200,Stop! Or My Mom Will Shoot,Action|Comedy,1992
3201,Forever Young,Adventure|Romance|Sci-Fi,1992
3202,"Cutting Edge, The",Drama,1992
3203,Of Mice and Men,Drama,1992
3204,Bad Lieutenant,Crime|Drama,1992
3205,Scream 3,Horror|Mystery|Thriller,2000
3206,Single White Female,Action,1992
3207,"Boondock Saints, The",Action|Comedy,1999
3208,Gun Shy,Comedy,2000
3209,Beloved/Friend (Amigo/Amado),Drama,1999
3210,Gendernauts,Documentary,1999
3211,Knockout,Action|Adventure,1999
3212,"Baby, The",Horror,1973
3213,"Brandon Teena Story, The",Documentary,1998
3214,Different for Girls,Comedy,1996
3215,Minnie and Moskowitz,Action,1971
3216,They Might Be Giants,Comedy|Romance,1971
3217,"Beach, The",Adventure|Drama,2000
3218,Snow Day,Comedy,2000
3219,"Tigger Movie, The",Animation|Children's,2000
3220,Cotton Mary,Drama,1999
3221,Not One Less (Yi ge dou bu neng shao),Drama,1999
3222,Soft Toilet Seats,Comedy,1999
3223,Trois,Thriller,2000
3224,"Big Combo, The",Film-Noir,1955
3225,Conceiving Ada,Drama|Sci-Fi,1997
3226,Eaten Alive,Horror,1976
3227,Raining Stones,Drama,1993
3228,To Sir with Love,Drama,1967
3229,With Byrd at the South Pole,Documentary,1930
3230,Boiler Room,Drama,2000
3231,Hanging Up,Comedy|Drama,2000
3232,Pitch Black,Action|Sci-Fi,2000
3233,"Whole Nine Yards, The",Comedy|Crime,2000
3234,Beautiful People,Comedy,1999
3235,Black Tar Heroin: The Dark End of the Street,Documentary,1999
3236,Blue Collar,Crime|Drama,1978
3237,Bluebeard,Film-Noir|Horror,1944
3238,"Circus, The",Comedy,1928
3239,City Lights,Comedy|Drama|Romance,1931
3240,"Flamingo Kid, The",Comedy|Drama,1984
3241,"Dog's Life, A",Comedy,1920
3242,"Kid, The",Action,1921
3243,"Man from Laramie, The",Western,1955
3244,"McCullochs, The",Drama,1975
3245,Class Reunion,Comedy,1982
3246,"Big Trees, The",Action|Drama,1952
3247,Happy Go Lovely,Musical,1951
3248,Reindeer Games,Action|Thriller,2000
3249,Wonder Boys,Dramma,2000
3250,Deterrence,Thriller,1998
3251,Judy Berlin,Drama,1999
3252,Mifune (Mifunes sidste sang),Comedy|Romance,1999
3253,"Waiting Game, The",Comedy,2000
3254,3 Strikes,Comedy,2000
3255,Chain of Fools,Comedy|Crime,2000
3256,Drowning Mona,Comedy,2000
3257,"Next Best Thing, The",Comedy|Drama,2000
3258,What Planet Are You From?,Comedy|Sci-Fi,2000
3259,Beyond the Mat,Documentary,2000
3260,Ghost Dog: The Way of the Samurai,Crime|Drama,1999
3261,"Year My Voice Broke, The",Drama,1987
3262,Splendor in the Grass,Drama,1961
3263,My Tutor,Drama,1983
3264,"Legend of Lobo, The",Adventure|Children's,1962
3265,"Killing of Sister George, The",Drama,1968
3266,Key Largo,Crime|Drama|Film-Noir|Thriller,1948
3267,Jail Bait,Crime|Drama,1954
3268,It Happened Here,Drama,1961
3269,I'll Never Forget What's 'is Name,Comedy|Drama,1967
3270,For All Mankind,Documentary,1989
3271,Cross of Iron,War,1977
3272,Bride of the Monster,Horror|Sci-Fi,1956
3273,Born Yesterday,Comedy,1950
3274,Birdy,Drama|War,1984
3275,And God Created Woman,Comedy|Drama|Romance,1988
3276,Blood Feast,Horror,1963
3277,"Charlie, the Lonesome Cougar",Adventure|Children's,1967
3278,Color Me Blood Red,Horror,1965
3279,Never Cry Wolf,Drama,1983
3280,"Night Visitor, The",Crime|Thriller,1970
3281,"Perils of Pauline, The",Comedy,1947
3282,"Raisin in the Sun, A",Drama,1961
3283,Two Thousand Maniacs!,Horror,1964
3284,Brown's Requiem,Drama,1998
3285,"Closer You Get, The",Comedy|Romance,2000
3286,Mission to Mars,Sci-Fi,2000
3287,"Ninth Gate, The",Thriller,2000
3288,Condo Painting,Documentary,2000
3289,East-West (Est-ouest),Drama|Romance,1999
3290,Defending Your Life,Comedy|Romance,1991
3291,Breaking Away,Drama,1979
3292,Hoosiers,Drama,1986
3293,Bull Durham,Comedy,1988
3294,Dog Day Afternoon,Comedy|Crime|Drama,1975
3295,American Graffiti,Comedy|Drama,1973
3296,"Asphalt Jungle, The",Crime|Film-Noir,1950
3297,"Searchers, The",Western,1956
3298,Where Eagles Dare,Action|Adventure|War,1969
3299,"Devil's Brigade, The",War,1968
3300,"Big Country, The",Romance|Western,1958
3301,Any Number Can Win (Mélodie en sous-sol ),Crime,1963
3302,Betrayed,Drama|Thriller,1988
3303,Bound for Glory,Drama,1976
3304,"Bridge at Remagen, The",Action|War,1969
3305,Buck and the Preacher,Western,1972
3306,Daughters of the Dust,Drama,1992
3307,Destination Moon,Sci-Fi,1950
3308,"Fantastic Night, The (La Nuit Fantastique)",Romance,1949
3309,Hangmen Also Die,Drama|War,1943
3310,"Ogre, The (Der Unhold)",Drama,1996
3311,On the Beach,Drama,1959
3312,Railroaded!,Film-Noir,1947
3313,Slaves to the Underground,Comedy|Drama,1997
3314,Song of Freedom,Drama,1936
3315,Big Fella,Drama|Musical,1937
3316,"Taking of Pelham One Two Three, The",Action,1974
3317,Volunteers,Comedy,1985
3318,JFK,Drama|Mystery,1991
3319,Who's Harry Crumb?,Comedy,1989
3320,Harry and the Hendersons,Comedy,1987
3321,Let's Get Harry,Action|Adventure,1986
3322,Shanghai Surprise,Adventure,1986
3323,Who's That Girl?,Comedy,1987
3324,She-Devil,Comedy,1989
3325,Date with an Angel,Comedy|Fantasy,1987
3326,Blind Date,Comedy|Romance,1987
3327,Nadine,Comedy,1987
3328,"Muppet Movie, The",Children's|Comedy,1979
3329,"Great Muppet Caper, The",Children's|Comedy,1981
3330,"Muppets Take Manhattan, The",Children's|Comedy,1984
3331,Sesame Street Presents Follow That Bird,Children's|Comedy,1985
3332,We're Back! A Dinosaur's Story,Animation|Children's,1993
3333,Baby... Secret of the Lost Legend,Adventure|Sci-Fi,1985
3334,Turtle Diary,Drama,1985
3335,Raise the Titanic,Drama|Thriller,1980
3336,Titanic,Action|Drama,1953
3337,"Night to Remember, A",Action|Drama,1958
3338,Captain Horatio Hornblower,Action|Adventure|War,1951
3339,"Carriers Are Waiting, The (Les Convoyeurs Attendent)",Comedy|Drama,1999
3340,Erin Brockovich,Drama,2000
3341,Final Destination,Dramatic,2000
3342,Soft Fruit,Comedy|Drama,1999
3343,Babymother,Drama,1998
3344,"Bear, The",Adventure,1988
3345,Impact,Crime|Drama,1949
3346,Love Is a Many-Splendored Thing,Romance,1955
3347,"Mirror, The (Zerkalo)",Drama,1975
3348,"Trial, The (Le Procès)",Drama,1963
3349,"Crimson Pirate, The",Adventure|Comedy|Sci-Fi,1952
3350,Thelma & Louise,Action|Drama,1991
3351,Something for Everyone,Comedy|Crime,1970
3352,...And Justice for All,Drama|Thriller,1979
3353,Animal House,Comedy,1978
3354,She's Gotta Have It,Comedy|Romance,1986
3355,School Daze,Drama,1988
3356,Do the Right Thing,Comedy|Drama,1989
3357,Mo' Better Blues,Drama,1990
3358,Jungle Fever,Drama|Romance,1991
3359,Coogan's Bluff,Crime,1968
3360,"Champ, The",Drama,1979
3361,Creature Comforts,Animation|Comedy,1990
3362,Death Wish,Action|Drama,1974
3363,Death Wish II,Action|Drama,1982
3364,Death Wish 3,Action|Drama,1985
3365,Death Wish 4: The Crackdown,Action|Drama,1987
3366,Death Wish V: The Face of Death,Action|Drama,1994
3367,Double Indemnity,Crime|Film-Noir,1944
3368,Dying Young,Drama|Romance,1991
3369,Cool as Ice,Drama,1991
3370,Teenage Mutant Ninja Turtles,Action|Children's|Fantasy,1990
3371,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action|Children's|Fantasy,1991
3372,Teenage Mutant Ninja Turtles III,Action|Children's|Fantasy,1993
3373,Red Dawn,Action|War,1984
3374,Band of the Hand,Action,1986
3375,Born American,Action|Drama|Thriller,1986
3376,Bloodsport,Action,1988
3377,Eyes of Laura Mars,Mystery|Thriller,1978
3378,Funny Bones,Comedy,1995
3379,"Good Earth, The",Drama,1937
3380,"Good Morning, Vietnam",Comedy|Drama|War,1987
3381,"Good Mother, The",Drama,1988
3382,Grumpy Old Men,Comedy,1993
3383,Guess Who's Coming to Dinner,Comedy|Drama,1967
3384,Romeo Must Die,Action|Romance,2000
3385,Here on Earth,Drama|Romance,2000
3386,Whatever It Takes,Comedy|Romance,2000
3387,Buddy Boy,Drama|Thriller,1999
3388,"Color of Paradise, The (Rang-e Khoda)",Drama,1999
3389,Waking the Dead,Drama,1999
3390,Blood and Sand (Sangre y Arena),Drama|Romance,1989
3391,Gothic,Drama|Horror,1986
3392,Hillbillys in a Haunted House,Comedy,1967
3393,Lord of the Flies,Adventure|Drama|Thriller,1963
3394,Modern Times,Comedy,1936
3395,Last Resort,Comedy,1994
3396,Solar Crisis,Sci-Fi|Thriller,1993
3397,That's Life!,Drama,1986
3398,Heart and Souls,Comedy|Fantasy,1993
3399,Hud,Drama|Western,1963
3400,"Hustler, The",Drama,1961
3401,Inherit the Wind,Drama,1960
3402,Dersu Uzala,Adventure|Drama,1974
3403,Close Encounters of the Third Kind,Drama|Sci-Fi,1977
3404,Horror Hotel (a.k.a. The City of the Dead),Horror,1960
3405,Jonah Who Will Be 25 in the Year 2000,Comedy,1976
3406,Retroactive,Sci-Fi|Thriller,1997
3407,"Place in the Sun, A",Drama|Romance,1951
3408,Jacob's Ladder,Horror|Mystery|Thriller,1990
3409,Empire Records,Comedy|Drama,1995
3410,"Bamba, La",Drama,1987
3411,Ladyhawke,Adventure|Fantasy|Romance,1985
3412,Lucas,Drama,1986
3413,High Fidelity,Comedy,2000
3414,Price of Glory,Drama,2000
3415,"Road to El Dorado, The",Animation|Children's,2000
3416,"Skulls, The",Thriller,2000
3417,Autopsy (Macchie Solari),Horror,1975
3418,Devil Girl From Mars,Sci-Fi,1954
3419,"Dorado, El",Western,1967
3420,"Hideous Sun Demon, The",Horror|Sci-Fi,1959
3421,Hook,Adventure|Fantasy,1991
3422,Horror Express,Horror,1972
3423,My Chauffeur,Comedy,1986
3424,"Son of the Sheik, The",Adventure,1926
3425,Torso (Corpi Presentano Tracce di Violenza Carnale),Horror,1973
3426,True Grit,Adventure|Western,1969
3427,Roadside Prophets,Comedy|Drama,1992
3428,Madame Sousatzka,Drama,1988
3429,Max Dugan Returns,Comedy,1983
3430,Midnight Express,Drama,1978
3431,Misery,Horror,1990
3432,Mr. Saturday Night,Comedy|Drama,1992
3433,Murphy's Romance,Comedy|Romance,1985
3434,My Life,Drama,1993
3435,Solaris (Solyaris),Drama|Sci-Fi,1972
3436,Network,Comedy|Drama,1976
3437,No Way Out,Thriller,1987
3438,North Dallas Forty,Comedy|Drama,1979
3439,"Odd Couple, The",Comedy,1968
3440,"Outlaw Josey Wales, The",Western,1976
3441,Black and White,Drama,1999
3442,Frequency,Drama|Thriller,2000
3443,Ready to Rumble,Comedy,2000
3444,Return to Me,Drama|Romance,2000
3445,Rules of Engagement,Drama|Thriller,2000
3446,Joe Gould's Secret,Drama,2000
3447,Me Myself I,Comedy,2000
3448,"Bell, Book and Candle",Comedy|Romance,1958
3449,"Bells, The",Crime|Drama,1926
3450,"End of Violence, The",Drama|Thriller,1997
3451,Force 10 from Navarone,Action|War,1978
3452,How to Stuff a Wild Bikini,Comedy,1965
3453,Mystery Train,Comedy|Crime|Drama,1989
3454,Sacco and Vanzetti (Sacco e Vanzetti),Drama,1971
3455,Taffin,Action|Thriller,1988
3456,Arthur,Comedy|Romance,1981
3457,Bachelor Party,Comedy,1984
3458,Parenthood,Comedy|Drama,1989
3459,Predator,Action|Sci-Fi|Thriller,1987
3460,"Prince of Tides, The",Drama|Romance,1991
3461,"Postman Always Rings Twice, The",Crime|Thriller,1981
3462,Smoking/No Smoking,Comedy,1993
3463,All the Vermeers in New York,Comedy|Drama|Romance,1990
3464,Freedom for Us (À nous la liberté ),Comedy,1931
3465,"Actor's Revenge, An (Yukinojo Henge)",Drama,1963
3466,28 Days,Comedy,2000
3467,American Psycho,Comedy|Horror|Thriller,2000
3468,Keeping the Faith,Comedy|Romance,2000
3469,Where the Money Is,Comedy|Drama,2000
3470,East is East,Comedy,1999
3471,"Filth and the Fury, The",Documentary,2000
3472,Passion of Mind,Romance|Thriller,1999
3473,Third World Cop,Action,1999
3474,Coming Apart,Drama,1969
3475,Diner,Comedy|Drama,1982
3476,Shakes the Clown,Comedy,1991
3477,Cabaret,Musical|War,1972
3478,What Ever Happened to Baby Jane?,Drama|Thriller,1962
3479,Prick Up Your Ears,Drama,1987
3480,Auntie Mame,Comedy|Drama,1958
3481,Guys and Dolls,Musical,1955
3482,"Hunger, The",Horror,1983
3483,Marathon Man,Thriller,1976
3484,Caddyshack,Comedy,1980
3485,Gossip,Drama|Thriller,2000
3486,Love and Basketball,Drama|Romance,2000
3487,U-571,Action|Thriller,2000
3488,"Virgin Suicides, The",Comedy|Drama,1999
3489,Jennifer 8,Thriller,1992
3490,"Law, The (Le Legge)",Drama,1958
3491,Limelight,Drama,1952
3492,Phantom Love (Ai No Borei),Drama,1978
3493,Stacy's Knights,Drama,1982
3494,Committed,Comedy|Drama,2000
3495,"Crow: Salvation, The",Action|Horror,2000
3496,"Flintstones in Viva Rock Vegas, The",Children's|Comedy,2000
3497,Where the Heart Is,Comedy|Drama,2000
3498,"Big Kahuna, The",Comedy|Drama,2000
3499,Bossa Nova,Comedy,1999
3500,Smiling Fish and Goat on Fire,Drama,1999
3501,"Idiots, The (Idioterne)",Comedy|Drama,1998
3502,"Last September, The",Drama,1999
3503,Time Code,Drama,2000
3504,Carnosaur,Horror|Sci-Fi,1993
3505,Carnosaur 2,Horror|Sci-Fi,1995
3506,Carnosaur 3: Primal Species,Horror|Sci-Fi,1996
3507,Defying Gravity,Drama,1997
3508,"Hidden, The",Action|Horror|Sci-Fi,1987
3509,Two Moon Juction,Drama,1988
3510,Gladiator,Dramatic,2000
3511,I Dreamed of Africa,Drama,2000
3512,Up at the Villa,Drama,2000
3513,Human Traffic,Drama,1999
3514,"Jails, Hospitals & Hip-Hop",Drama,2000
3515,Black Tights (Les Collants Noirs),Drama,1960
3516,Breathless,Action|Drama|Romance|Thriller,1983
3517,"Great Locomotive Chase, The",Adventure|War,1956
3518,"Idolmaker, The",Drama,1980
3519,Inferno,Horror,1980
3520,"King of Marvin Gardens, The",Crime|Drama,1972
3521,"Kill, Baby... Kill! (Operazione Paura)",Horror,1966
3522,"Lords of Flatbush, The",Comedy,1974
3523,Mr. Mom,Comedy|Drama,1983
3524,Time Masters (Les Maîtres du Temps),Animation|Sci-Fi,1982
3525,Battlefield Earth,Action|Sci-Fi,2000
3526,Center Stage,Drama,2000
3527,Held Up,Comedy,2000
3528,Screwed,Comedy,2000
3529,Whipped,Comedy,2000
3530,Hamlet,Drama,2000
3531,Anchors Aweigh,Comedy|Musical,1945
3532,Blue Hawaii,Comedy|Musical,1961
3533,"Castaway Cowboy, The",Comedy|Western,1974
3534,G. I. Blues,Musical,1960
3535,"Gay Deceivers, The",Comedy,1969
3536,Gypsy,Musical,1962
3537,King Creole,Drama|Musical,1958
3538,On the Town,Musical,1949
3539,One Little Indian,Comedy|Drama|Western,1973
3540,Pee-wee's Big Adventure,Comedy,1985
3541,Regret to Inform,Documentary,1998
3542,Roustabout,Musical,1964
3543,Saludos Amigos,Animation|Children's|Comedy,1943
3544,"Slipper and the Rose, The",Adventure|Musical|Romance,1976
3545,Things Change,Comedy,1988
3546,Honeymoon in Vegas,Comedy|Romance,1992
3547,Dinosaur,Animation|Children's,2000
3548,Loser,Comedy|Romance,2000
3549,Road Trip,Comedy,2000
3550,Small Time Crooks,Comedy,2000
3551,"Hollywood Knights, The",Comedy,1980
3552,"Myth of Fingerprints, The",Comedy|Drama,1997
3553,Possession,Drama|Horror,1981
3554,"Twelve Chairs, The",Comedy,1970
3555,Mission: Impossible 2,Action|Thriller,2000
3556,Shanghai Noon,Action,2000
3557,Better Living Through Circuitry,Documentary,1999
3558,8 1/2 Women,Comedy,1999
3559,Carnival of Souls,Horror|Thriller,1962
3560,Flying Tigers,Action|Drama|War,1942
3561,"Gold Rush, The",Comedy,1925
3562,"House of Exorcism, The (La Casa dell'esorcismo)",Horror,1974
3563,It's in the Water,Comedy,1998
3564,Monsieur Verdoux,Comedy,1947
3565,On Her Majesty's Secret Service,Action,1969
3566,Seven Days in May,Thriller,1964
3567,"Spy Who Loved Me, The",Action,1977
3568,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),Drama,1998
3569,Vagabond (Sans toit ni loi),Drama,1985
3570,Moonraker,Action|Romance|Sci-Fi,1979
3571,"Man with the Golden Gun, The",Action,1974
3572,"King in New York, A",Comedy|Drama,1957
3573,"Woman of Paris, A",Drama,1923
3574,In Old California,Western,1942
3575,"Fighting Seabees, The",Action|Drama|War,1944
3576,Dark Command,Western,1940
3577,Cleo From 5 to 7 (Cléo de 5 à 7),Drama,1962
3578,Big Momma's House,Comedy,2000
3579,Running Free,Drama,2000
3580,"Abominable Snowman, The",Horror|Sci-Fi,1957
3581,American Gigolo,Drama,1980
3582,Anguish (Angustia),Horror,1986
3583,"Blood Spattered Bride, The (La Novia Ensangrentada)",Horror,1972
3584,City of the Living Dead (Paura nella città dei morti viventi),Horror,1980
3585,"Endless Summer, The",Documentary,1966
3586,"Guns of Navarone, The",Action|Drama|War,1961
3587,Blow-Out (La Grande Bouffe),Drama,1973
3588,Lured,Crime,1947
3589,Pandora and the Flying Dutchman,Drama,1951
3590,Quatermass and the Pit,Sci-Fi,1967
3591,Quatermass II,Sci-Fi|Thriller,1957
3592,Puppet Master,Horror|Sci-Fi|Thriller,1989
3593,Puppet Master II,Horror|Sci-Fi|Thriller,1990
3594,Puppet Master III: Toulon's Revenge,Horror|Sci-Fi|Thriller,1991
3595,Puppet Master 4,Horror|Sci-Fi|Thriller,1993
3596,Puppet Master 5: The Final Chapter,Horror|Sci-Fi|Thriller,1994
3597,Curse of the Puppet Master,Horror|Sci-Fi|Thriller,1998
3598,Retro Puppetmaster,Horror|Sci-Fi|Thriller,1999
3599,Rent-A-Cop,Action|Comedy,1988
3600,Romeo and Juliet,Drama|Romance,1968
3601,Stay Tuned,Comedy,1992
3602,"Story of G.I. Joe, The",War,1945
3603,Blazing Saddles,Comedy|Western,1974
3604,Benji,Adventure|Children's,1974
3605,Benji the Hunted,Adventure|Children's,1987
3606,For the Love of Benji,Adventure|Children's,1977
3607,White Christmas,Musical,1954
3608,Eraserhead,Drama|Horror,1977
3609,Baraka,Documentary,1992
3610,"Man with the Golden Arm, The",Drama,1955
3611,"Decline of Western Civilization, The",Documentary,1981
3612,"Decline of Western Civilization Part II: The Metal Years, The",Documentary,1988
3613,For a Few Dollars More,Western,1965
3614,Magnum Force,Western,1973
3615,Blood Simple,Drama|Film-Noir,1984
3616,"Fabulous Baker Boys, The",Drama|Romance,1989
3617,Prizzi's Honor,Comedy|Drama|Romance,1985
3618,Flatliners,Thriller,1990
3619,Light Years,Sci-Fi,1988
3620,Porky's,Comedy,1981
3621,Porky's II: The Next Day,Comedy,1983
3622,Porky's Revenge,Comedy,1985
3623,Private School,Comedy,1983
3624,Class of Nuke 'Em High,Comedy|Horror,1986
3625,"Toxic Avenger, The",Comedy|Horror,1985
3626,"Toxic Avenger, Part II, The",Comedy|Horror,1989
3627,"Toxic Avenger Part III: The Last Temptation of Toxie, The",Comedy|Horror,1989
3628,Night of the Creeps,Comedy|Horror|Sci-Fi,1986
3629,Predator 2,Action|Sci-Fi|Thriller,1990
3630,"Running Man, The",Action|Adventure|Sci-Fi,1987
3631,Starman,Adventure|Drama|Romance|Sci-Fi,1984
3632,"Brother from Another Planet, The",Drama|Sci-Fi,1984
3633,Alien Nation,Crime|Drama|Sci-Fi,1988
3634,Mad Max,Action|Sci-Fi,1979
3635,Mad Max 2 (a.k.a. The Road Warrior),Action|Sci-Fi,1981
3636,Mad Max Beyond Thunderdome,Action|Sci-Fi,1985
3637,Bird on a Wire,Action|Adventure|Romance|Thriller,1990
3638,Angel Heart,Film-Noir|Mystery|Thriller,1987
3639,Nine 1/2 Weeks,Drama,1986
3640,Firestarter,Horror|Thriller,1984
3641,Sleepwalkers,Horror,1992
3642,Action Jackson,Action|Comedy,1988
3643,Sarafina!,Drama,1992
3644,Soapdish,Comedy,1991
3645,"Long Walk Home, The",Drama,1990
3646,Clara's Heart,Drama,1988
3647,Burglar,Comedy,1987
3648,Fatal Beauty,Action|Crime,1987
3649,Gone in 60 Seconds,Action|Crime,2000
3650,American Pimp,Documentary,1999
3651,Love's Labour's Lost,Comedy|Romance,2000
3652,Sunshine,Drama,1999
3653,Trixie,Comedy,1999
3654,Live Virgin,Comedy,1999
3655,Hamlet,Drama,1990
3656,Coming Home,Drama|War,1978
3657,American Pop,Animation|Musical,1981
3658,Assault on Precinct 13,Action|Thriller,1976
3659,Near Dark,Comedy|Horror,1987
3660,One False Move,Thriller,1991
3661,Shaft,Action|Crime,1971
3662,"Conversation, The",Drama|Mystery,1974
3663,Cutter's Way,Drama|Thriller,1981
3664,"Fury, The",Horror,1978
3665,"Paper Chase, The",Drama,1973
3666,Prince of the City,Drama,1981
3667,Serpico,Crime|Drama,1973
3668,"Big Carnival, The",Drama,1951
3669,Lonely Are the Brave,Drama|Western,1962
3670,"Sugarland Express, The",Drama,1974
